id_transaccion,id_cliente,monto,fecha,id_tienda,id_clientes,edad,preferencias,geolocalizacion,Timestamp,ingresos,puntos_lealtad,gastos_mensuales,pais,ingresos_norm,puntos_lealtad_norm,gastos_mensuales_norm,segmento_cliente,monto_mxn,monto_eur,PC1,PC2,PC3,cluster
709,90,6906.6,2007-09-11,15,90,77,teatro,Argelia,2024-01-10,33078.74,322.0,5871.52,Argentina,0.6550259826243369,0.03220966289886966,0.5830341634644629,Estándar Senior,119346.05,5925.86,0.8541954019866714,1.7803744794632779,1.6680463802241297,0
711,11,10130.2,2002-05-03,3,11,54,lectura,Estados Unidos,1997-08-27,28927.91,4930.0,719.41,Canadá,0.5702586662865493,0.493147944383315,0.06245232059154294,Premium Senior,175049.86,8691.71,2.7059089128161005,1.345155512638454,-1.4808443988574136,2
712,25,5854.93,2025-03-17,13,25,33,carpinteria,Israel,2003-03-02,25644.82,6777.0,7116.51,Desconocido,0.5032121409903009,0.6779033710113034,0.7088310095252722,Estándar Joven,101173.19,5023.53,0.3318242704508725,-1.1207804652601117,0.24839246224834835,1
713,62,7660.79,1984-12-11,17,62,45,carpinteria,Canadá,2000-12-31,5600.87,7719.0,7628.95,Afganistán,0.09387910390885026,0.7721316394918476,0.7606092051697361,Premium Senior,132378.45,6572.96,1.4804096960088076,-2.7746500732229813,-0.24411310213549853,2
714,86,3731.03,1994-06-22,3,86,22,politica,Brasil,2015-01-06,26377.22,2053.0,1333.56,México,0.518169049002866,0.20536160848254476,0.12450754433490319,Estándar Joven,64472.2,3201.22,-1.152670896621604,1.1607451582613548,0.09478078678682755,3
715,36,8718.9,1985-03-14,4,36,60,futbol,Canadá,2022-08-30,45915.86,9862.0,5096.815,Desconocido,0.9171827589572968,0.9864959487846354,0.5047560683572416,Premium Senior,150662.59,7480.82,1.9819601776792057,0.48770499720491683,-1.57042269679528,2
716,38,5551.94,1992-10-24,19,38,30,pasear,Afganistan,2011-10-08,43847.11,735.0,5886.29,Japón,0.8749352119188014,0.07352205661698509,0.5845265605249357,Estándar Joven,95937.52,4763.56,0.032520463144880926,1.9256269560514938,2.0993573102666736,0
717,54,10261.6,1983-08-29,20,54,75,series,Costa Rica,2009-12-08,26311.56,9241.0,3529.69,Afganistán,0.516828155256136,0.9243773131939582,0.3464099110523268,Premium Senior,177320.45,8804.45,2.8979389042088504,-0.2731712111732212,-2.2367300936734007,2
718,36,1865.32,1999-07-20,6,36,60,futbol,Canadá,2022-08-30,45915.86,9862.0,5096.815,Desconocido,0.9171827589572968,0.9864959487846354,0.5047560683572416,Básico,32232.73,1600.44,-2.1613638888238267,0.276242495390227,-1.4322867789288654,3
720,30,6029.73,2007-08-23,4,30,34,television,Desconocida,,3493.65,1062.0,9497.82,Rusia,0.050845931185970084,0.10623186956086826,0.9494444180611367,Estándar Joven,104193.73,5173.51,0.5038463586537861,-1.915549365341901,2.738257904798591,1
721,85,1028.62,2005-03-03,10,85,45,herreria,Francia,2023-01-01,31357.85,4930.0,2975.83,Estados Unidos,0.6198823542385598,0.493147944383315,0.29044653692141825,Básico,17774.55,882.56,-2.7336335854967704,0.6490757748184831,-0.4477015032349053,3
722,96,5128.66,2017-10-21,7,96,83,mamposteria,Colombia,,20706.97,3023.0,4520.46,Desconocido,0.40237247928925696,0.30239071721516453,0.4465197442009209,Estándar Senior,88623.24,4400.39,-0.21655352891733456,0.5132459591163403,0.16899813571205163,0
723,83,5347.575,2018-03-20,18,83,25,pesca,Argentina,2007-02-10,34857.09,7773.0,6972.94,México,0.6913430462018153,0.7775332599779934,0.6943243442597276,Estándar Joven,92406.1,4588.22,0.01343062288364545,-0.7420311366231039,0.03783273766322446,1
726,96,5347.575,1992-07-23,8,96,83,mamposteria,Colombia,,20706.97,3023.0,4520.46,Desconocido,0.40237247928925696,0.30239071721516453,0.4465197442009209,Estándar Senior,92406.1,4588.22,-0.08420845310963197,0.5200004442553159,0.16458583094699758,0
727,68,6641.98,1987-06-01,5,68,37,youtube,Francia,2010-11-05,16741.3,4210.0,1741.83,Nicaragua,0.3213864588111178,0.4211263379013704,0.16576014744115034,Estándar Senior,114773.41,5698.82,0.6494876602382574,0.08466157546751217,-0.791881510741712,2
728,77,9610.6,1996-08-15,3,77,18,deportes,Egipto,,11935.41,1457.0,6688.03,Desconocido,0.22324165453953596,0.1457437231169351,0.6655363384033068,Premium Joven,166071.17,8245.89,2.5797764304739133,-0.8231058327858725,1.837251686697515,1
729,46,10496.8,2009-09-06,11,46,85,beisbol,Palestina,2015-04-14,32215.89,3533.0,5096.815,Argentina,0.637405054062565,0.35340602180654196,0.5047560683572416,Premium Senior,181384.7,9006.25,3.026491753409584,1.313331017525918,0.1715456640946186,0
730,57,9668.36,2006-06-25,16,57,42,futbol,Ucrania,1983-12-30,36551.28,1600.0,7601.86,Perú,0.7259414131949989,0.1600480144043213,0.7578719650635607,Premium Senior,167069.26,8295.45,2.587360510136089,1.051116453929772,2.106600330747223,0
731,37,5347.575,2024-04-22,2,37,47,futbol,Argelia,1997-04-14,25644.82,3122.0,6719.96,Rusia,0.5032121409903009,0.31229368810643193,0.6687626239917226,Estándar Senior,92406.1,4588.22,-0.018841010565773798,-0.01571878843240757,1.2358169224197566,1
732,49,5347.575,2006-01-01,9,49,75,pintura,Japón,1993-10-15,17112.55,2966.0,8762.58,Ucrania,0.32896804278116804,0.2966890067020106,0.8751539634408189,Estándar Senior,92406.1,4588.22,0.04638818069139213,-0.7604625653710868,1.619462779747338,1
733,37,5347.575,1999-03-21,17,37,47,futbol,Argelia,1997-04-14,25644.82,3122.0,6719.96,Rusia,0.5032121409903009,0.31229368810643193,0.6687626239917226,Estándar Senior,92406.1,4588.22,-0.018841010565773798,-0.01571878843240757,1.2358169224197566,1
734,70,6353.7,1994-04-16,9,70,20,yosakoi,Canadá,2015-07-18,10930.67,384.0,2175.26,Corea del Sur,0.202723080322517,0.03841152345703711,0.20955497871540688,Estándar Joven,109791.94,5451.47,0.4743901682549429,0.27775962021737916,0.7519943813191929,1
736,95,5835.61,2015-04-22,15,95,34,herreria,Botsuana,2017-01-25,43003.08,759.0,556.47,México,0.8576986211625953,0.07592277683304992,0.04598846297248715,Estándar Joven,100839.34,5006.95,0.05171546709988574,3.086376027044819,0.28553527043253907,0
737,82,2428.13,,3,82,89,carpinteria,Estados Unidos,2019-11-24,3466.88,6028.0,472.32,Desconocido,0.050299240269126314,0.6029808942682805,0.03748574038353695,Básico,41958.09,2083.34,-1.910705054988045,-0.6246550930084457,-2.3497522689916446,3
738,40,4903.28,2007-06-11,3,40,46,pasear,Estados Unidos,,44627.91,6820.0,2580.23,Estados Unidos,0.8908805338415361,0.6822046613984195,0.2504741417201265,Estándar Senior,84728.68,4207.01,-0.41374861974403115,1.4067723582238674,-1.1757504431508514,0
739,8,1283.51,2024-05-18,3,8,78,el yesero,Rusia,1986-01-23,19178.43,6014.0,7080.82,Ucrania,0.3711569793254035,0.6015804741422427,0.7052248043060252,Básico,22179.05,1101.25,-2.440072918445523,-1.0597351259526446,0.10845613103696572,3
742,43,4602.24,2019-02-09,14,43,28,videojuegos,Sudafrica,1987-07-02,4662.35,1541.0,5096.815,Japón,0.07471285963256326,0.15414624387316195,0.5047560683572416,Estándar Joven,79526.71,3948.72,-0.4820876347550601,-1.081377324325088,1.222689785223059,1
743,1,4125.16,2010-11-18,15,1,82,acampar,Desconocida,1984-12-25,37424.31,4687.0,8629.5,Estados Unidos,0.7437702354263066,0.4688406521956587,0.8617072335283116,Estándar Senior,71282.76,3539.39,-0.7243021844953685,0.4163194989844878,1.1509330010932795,1
745,66,311.7,2010-04-09,17,66,59,"comida,viajes",Israel,1987-07-01,49377.04,4930.0,319.78,Japón,0.9878661981639192,0.493147944383315,0.022072724296567682,Básico,5386.18,267.44,-3.2821522798577965,2.7177776692964333,-1.2615853890546194,3
747,44,3743.49,2002-08-30,1,44,38,escultura,Perú,1999-11-04,14330.7,808.0,5096.815,Desconocido,0.2721577279876751,0.08082424727418225,0.5047560683572416,Estándar Senior,64687.51,3211.91,-1.0285600547384641,-0.09705956789849966,1.4898744385606857,1
748,57,10913.5,1983-06-24,5,57,42,futbol,Ucrania,1983-12-30,36551.28,1600.0,7601.86,Perú,0.7259414131949989,0.1600480144043213,0.7578719650635607,Premium Senior,188585.28,9363.78,3.340108123642003,1.0895343741870533,2.081504180688856,0
750,63,2980.86,2017-06-11,9,63,54,beisbol,Alemania,1992-03-26,10054.74,7611.0,4405.1,Desconocido,0.1848350349436992,0.7613283985195558,0.43486348659116103,Básico,51509.26,2557.58,-1.4534583641681142,-1.7483593469966587,-1.2144251636123946,3
751,74,7619.34,2005-07-08,8,74,69,alfareria,Brasil,,13446.62,4930.0,4053.1,Desconocido,0.25410324514257876,0.493147944383315,0.39929654242823204,Premium Senior,131662.2,6537.39,1.3087732923649533,-0.4634586157629209,-0.621913247054843,2
752,30,5815.33,1986-02-15,11,30,34,television,Desconocida,,3493.65,1062.0,9497.82,Rusia,0.050845931185970084,0.10623186956086826,0.9494444180611367,Estándar Joven,100488.9,4989.55,0.37423003674449606,-1.9221645832845597,2.7425792345594298,1
753,76,1955.25,1997-07-22,4,76,87,alfareria,Palestina,1999-12-28,13722.23,9881.0,1788.23,Rusia,0.259731690551294,0.9883965189556867,0.17044851735353644,Básico,33786.72,1677.6,-2.1481189755372876,-1.110092089330031,-3.0927066241425627,3
754,16,5595.43,2023-08-25,3,16,67,lectura,Canadá,2016-03-09,49152.05,4930.0,5096.815,Rusia,0.9832715030058812,0.493147944383315,0.5047560683572416,Estándar Senior,96689.03,4800.88,0.047133870575734496,1.89706710646201,0.1286626819726749,0
755,41,2864.91,1995-03-29,9,41,62,mamposteria,Brasil,2014-11-11,25644.82,8041.0,1479.18,Desconocido,0.5032121409903009,0.8043413023907172,0.1392213466332149,Básico,49505.64,2458.09,-1.6365716381304611,0.047011615002806977,-2.2430510866787183,3
756,35,6914.42,1998-08-02,16,35,34,carpinteria,Rusia,1984-04-06,49598.9,1950.0,5096.815,Rusia,0.9923969731661961,0.19505851755526657,0.5047560683572416,Estándar Joven,119481.18,5932.57,0.830685981373271,2.3247969448192976,1.4198043622929248,0
758,76,5347.575,1993-12-09,5,76,87,alfareria,Palestina,1999-12-28,13722.23,9881.0,1788.23,Rusia,0.259731690551294,0.9883965189556867,0.17044851735353644,Estándar Senior,92406.1,4588.22,-0.09729242100522645,-1.005424217097827,-3.1610799408197194,2
759,44,5593.17,2001-07-21,11,44,38,escultura,Perú,1999-11-04,14330.7,808.0,5096.815,Desconocido,0.2721577279876751,0.08082424727418225,0.5047560683572416,Estándar Senior,96649.98,4798.94,0.08966244904052952,-0.039988934648665694,1.4525935767552642,1
760,73,3624.54,1996-01-08,16,73,76,carpinteria,Ucrania,2000-06-03,22942.22,6797.0,173.19,Desconocido,0.44802025186583555,0.6799039711913574,0.007260910816897934,Estándar Senior,62632.05,3109.86,-1.2235105881667225,0.6096139599155811,-2.4229274175602655,3
761,72,3004.47,2025-01-20,5,72,46,"comida,viajes",Chile,2023-12-08,11236.15,678.0,9910.42,Japón,0.20896152415058689,0.06782034610383116,0.9911345349975699,Estándar Senior,51917.24,2577.84,-1.3347576738439755,-1.2954279595867948,3.0296108680789966,1
762,12,10833.2,,6,12,85,acampar,Argelia,2003-04-06,20503.56,5286.0,1077.28,Japón,0.3982184860357945,0.5287586275882765,0.09861238396537073,Premium Senior,187197.7,9294.89,3.150649732213824,0.9121087749892224,-1.8660103033869464,2
763,52,8675.29,2008-08-18,1,52,51,deportes,Argentina,1983-10-12,22383.92,8691.0,9738.13,Rusia,0.4366187748813801,0.8693608082424727,0.9737259304241862,Premium Senior,149909.01,7443.4,2.1276521332395864,-2.119285393626364,0.20890574193253203,2
764,8,5347.575,2009-12-25,15,8,78,el yesero,Rusia,1986-01-23,19178.43,6014.0,7080.82,Ucrania,0.3711569793254035,0.6015804741422427,0.7052248043060252,Estándar Senior,92406.1,4588.22,0.01685245331728656,-0.9343412205892553,0.026543725463485768,1
765,77,4086.12,2023-02-05,12,77,18,deportes,Egipto,,11935.41,1457.0,6688.03,Desconocido,0.22324165453953596,0.1457437231169351,0.6655363384033068,Estándar Joven,70608.15,3505.89,-0.7600393318968546,-0.9935597450011122,1.948599123787864,1
766,22,5879.2,2003-08-29,7,22,69,acampar,Costa Rica,1997-12-29,26794.98,8642.0,965.88,Canadá,0.5267004497283291,0.8644593378013404,0.08735625447744377,Estándar Senior,101592.58,5044.35,0.1712910526809349,0.2720411863679209,-2.729668941713839,2
767,52,4283.73,2001-07-31,3,52,51,deportes,Argentina,1983-10-12,22383.92,8691.0,9738.13,Rusia,0.4366187748813801,0.8693608082424727,0.9737259304241862,Estándar Senior,74022.85,3675.44,-0.5272596705320098,-2.2547839168197727,0.2974188953769647,1
768,22,769.48,2017-07-14,13,22,69,acampar,Costa Rica,1997-12-29,26794.98,8642.0,965.88,Canadá,0.5267004497283291,0.8644593378013404,0.08735625447744377,Básico,13296.61,660.21,-2.9177831270776307,0.11438435242053592,-2.62668107730125,3
770,82,5347.575,2001-09-05,15,82,89,carpinteria,Estados Unidos,2019-11-24,3466.88,6028.0,472.32,Desconocido,0.050299240269126314,0.6029808942682805,0.03748574038353695,Estándar Senior,92406.1,4588.22,-0.14575958447213896,-0.5345777109906896,-2.408594483271954,2
771,35,4099.36,1984-06-27,3,35,34,carpinteria,Rusia,1984-04-06,49598.9,1950.0,5096.815,Rusia,0.9923969731661961,0.19505851755526657,0.5047560683572416,Estándar Joven,70836.94,3517.25,-0.871154264385039,2.2379402591532194,1.4765426865554228,0
772,37,7626.5,1997-01-30,3,37,47,futbol,Argelia,1997-04-14,25644.82,3122.0,6719.96,Rusia,0.5032121409903009,0.31229368810643193,0.6687626239917226,Premium Senior,131785.92,6543.54,1.3588803920358214,0.05459586953825485,1.1898845243118765,1
773,35,1634.24,1997-12-13,14,35,34,carpinteria,Rusia,1984-04-06,49598.9,1950.0,5096.815,Rusia,0.9923969731661961,0.19505851755526657,0.5047560683572416,Básico,28239.67,1402.18,-2.361438349371412,2.161880748487963,1.5262278563990377,3
774,9,3645.69,2021-05-13,6,9,41,historia,Perú,,19613.31,5189.0,8120.63,Afganistán,0.3800380008389266,0.5190557167150145,0.8102897594482273,Estándar Senior,62997.52,3128.0,-0.9781084893904954,-1.3926623251160088,1.0283766837633603,1
775,29,6312.52,2009-03-16,19,29,84,futbol,Francia,2007-01-07,23378.88,7475.0,4330.2,Desconocido,0.45693762413886485,0.7477243172951885,0.4272954067110377,Estándar Senior,109080.35,5416.14,0.5227081280396124,-0.267754129793706,-1.407532796093501,2
777,40,10553.6,2001-05-30,4,40,46,pasear,Estados Unidos,,44627.91,6820.0,2580.23,Estados Unidos,0.8908805338415361,0.6822046613984195,0.2504741417201265,Premium Senior,182366.21,9054.99,3.0021456562219306,1.581109083504418,-1.2896342918606258,0
778,28,4005.6,1996-02-27,5,28,57,videojuegos,México,2012-10-15,25644.82,7902.0,8062.11,Corea del Sur,0.5032121409903009,0.7904371311393418,0.8043767549811404,Estándar Senior,69216.77,3436.8,-0.7576890505852995,-1.393107050511137,-0.005416696527670586,1
780,47,8494.57,1996-08-26,19,47,77,manga,Alemania,2000-09-07,14066.86,1075.0,5245.62,Canadá,0.26676964687075105,0.10753225967790336,0.5197916908747547,Premium Senior,146786.17,7288.34,1.8386231725400546,0.3618911780469871,0.9899836808933239,1
781,69,3974.07,1987-07-13,11,69,62,series,Italia,1989-07-01,23224.1,6010.0,1118.41,Desconocido,0.4537767418038227,0.6011803541062318,0.10276826013986298,Estándar Senior,68671.93,3409.75,-0.9874462415217702,0.4679942773871392,-1.7203542244502656,3
783,31,1362.41,2001-12-20,11,31,74,tecnologia,Ucrania,2007-07-01,26761.95,2587.0,4159.47,Desconocido,0.5260259184999635,0.258777633289987,0.41004442836746713,Básico,23542.44,1168.95,-2.5160530900533096,0.9362841712785035,0.4156998884443221,3
785,82,258.94,1984-05-15,3,82,89,carpinteria,Estados Unidos,2019-11-24,3466.88,6028.0,472.32,Desconocido,0.050299240269126314,0.6029808942682805,0.03748574038353695,Básico,4474.48,222.17,-3.222087061625959,-0.6915839924880568,-2.3060315862130696,3
786,11,872.16,1997-05-01,16,11,54,lectura,Estados Unidos,1997-08-27,28927.91,4930.0,719.41,Canadá,0.5702586662865493,0.493147944383315,0.06245232059154294,Básico,15070.92,748.31,-2.8910266200430814,1.0595051576873888,-1.2942459540673477,3
789,28,5347.575,1993-04-11,17,28,57,videojuegos,México,2012-10-15,25644.82,7902.0,8062.11,Corea del Sur,0.5032121409903009,0.7904371311393418,0.8043767549811404,Estándar Senior,92406.1,4588.22,0.053601347917072995,-1.3517012867784526,-0.03246462762225573,1
790,61,5347.575,1992-12-12,17,61,51,historia,Egipto,2014-09-13,47393.68,5714.0,3848.69,Canadá,0.9473624664929727,0.5715714714414324,0.37864245419998116,Estándar Senior,92406.1,4588.22,-0.12417007618209801,1.6686412732583253,-0.4119840438748322,0
791,59,1320.54,2015-05-18,3,59,38,anime,Palestina,2020-06-10,26207.97,7474.0,8877.55,Desconocido,0.5147126635835232,0.7476242872861858,0.8867708144931254,Básico,22818.93,1133.02,-2.356136468965701,-1.7199915107214057,0.6430007145821544,3
792,98,8594.78,2021-02-04,14,98,55,pintura,México,2002-12-17,14510.2,71.0,3100.52,Canadá,0.2758234366008038,0.007102130639191758,0.3030455206364058,Premium Senior,148517.8,7374.32,1.8357733433574877,0.871266135668481,0.8290090748487915,0
794,34,5347.575,1991-02-09,5,34,53,"comida,viajes",Egipto,1986-03-09,23253.77,9413.0,4640.8,Desconocido,0.45438265586817667,0.9415824747424227,0.4586791932366222,Estándar Senior,92406.1,4588.22,-0.02702268367811197,-1.182768175248684,-1.6566645199097483,2
795,42,5385.29,1996-03-05,10,42,26,teatro,Estados Unidos,1986-04-21,16171.03,6467.0,7682.1,Desconocido,0.30974053317987055,0.6468940682204661,0.7659796116534284,Estándar Joven,93057.81,4620.58,0.08207961520031364,-1.972536420349014,0.5213980686399291,1
796,85,2279.23,1987-02-09,18,85,45,herreria,Francia,2023-01-01,31357.85,4930.0,2975.83,Estados Unidos,0.6198823542385598,0.493147944383315,0.29044653692141825,Básico,39385.09,1955.58,-1.977579875525655,0.6876624280588797,-0.4729078765493986,3
797,26,7418.71,2002-04-11,9,26,48,geografia,Afganistan,1984-12-11,14385.05,6187.0,9789.93,Desconocido,0.2732676514591154,0.6188856656997099,0.9789599295936173,Premium Senior,128195.31,6365.25,1.3663846171502423,-2.199638465008658,1.0486025238215437,1
798,17,5347.575,2002-05-17,10,17,45,escultura,Australia,2022-09-10,29429.56,7161.0,9984.75,Desconocido,0.5805032497170564,0.7163148944683405,0.9986450206783383,Estándar Senior,92406.1,4588.22,0.09940737804899463,-1.4465282937012136,0.9990329314920623,1
799,79,3061.88,2004-09-24,11,79,82,carpinteria,Rusia,2007-08-15,39321.84,1292.0,5096.815,Canadá,0.7825211661487023,0.12923877163148945,0.5047560683572416,Estándar Senior,52909.29,2627.09,-1.4983679284730471,2.1223636385045417,1.1767793322828701,0
800,65,5347.575,2001-05-08,3,65,63,series,Estados Unidos,2024-08-02,16955.73,8898.0,2043.61,España,0.32576550002511884,0.8900670201060318,0.1962527395135614,Estándar Senior,92406.1,4588.22,-0.09645725749324233,-0.8472328087846956,-2.4911547512013055,2
801,49,5347.575,,17,49,75,pintura,Japón,1993-10-15,17112.55,2966.0,8762.58,Ucrania,0.32896804278116804,0.2966890067020106,0.8751539634408189,Estándar Senior,92406.1,4588.22,0.04638818069139213,-0.7604625653710868,1.619462779747338,1
802,83,5347.575,1991-08-01,3,83,25,pesca,Argentina,2007-02-10,34857.09,7773.0,6972.94,México,0.6913430462018153,0.7775332599779934,0.6943243442597276,Estándar Joven,92406.1,4588.22,0.01343062288364545,-0.7420311366231039,0.03783273766322446,1
803,29,6816.61,1995-02-07,12,29,84,futbol,Francia,2007-01-07,23378.88,7475.0,4330.2,Desconocido,0.45693762413886485,0.7477243172951885,0.4272954067110377,Estándar Senior,117791.02,5848.65,0.8274551497358742,-0.2522007802139667,-1.4176928774396351,2
805,38,9683.09,1995-03-10,13,38,30,pasear,Afganistan,2011-10-08,43847.11,735.0,5886.29,Japón,0.8749352119188014,0.07352205661698509,0.5845265605249357,Premium Joven,167323.8,8308.09,2.53000224242441,2.053090735569174,2.016092778601254,0
806,20,9575.48,1996-03-23,3,20,63,porrismo,México,1989-06-16,11339.44,5382.0,9996.17,Desconocido,0.21107088929069867,0.5383615084525357,0.9997989255145333,Premium Senior,165464.29,8215.76,2.67121261676731,-2.048158177100863,1.1773037847856815,1
807,95,5347.575,2011-07-29,8,95,34,herreria,Botsuana,2017-01-25,43003.08,759.0,556.47,México,0.8576986211625953,0.07592277683304992,0.04598846297248715,Estándar Joven,92406.1,4588.22,-0.24332440192361646,3.0713181006462644,0.2953717211809294,0
